Key_Response.keys,Key_Response.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,Sequences,Repeat,BreakTime,session,date,expName,psychopyVersion,OS,frameRate
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2""]","[1.795,2.186,2.435,2.643,2.892,3.211,3.547,3.795,4.011,4.278,4.564,5.232,5.523,5.782,6.027,6.403,6.955,7.779,8.059,8.323,8.571,9.172,9.475,9.811]",0,0,0,0,1,41324,,10,1,2021-01-12_16h58.28.208,Sequence Training,2020.1.3,Win32,60
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3""]","[1.012,1.93,2.162,2.354,2.586,2.796,3.218,3.482,3.706,3.95,4.386,4.733,5.051,5.306,5.57,5.906,6.242,6.455,6.698,6.946,7.355,7.714,7.986,8.242,8.514,8.891,9.37,9.882]",0,1,1,1,1,41324,,10,1,2021-01-12_16h58.28.208,Sequence Training,2020.1.3,Win32,60
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2""]","[1.276,1.58,1.772,1.956,2.154,2.324,2.571,2.755,2.932,3.108,3.356,3.624,3.996,4.26,4.542,5.18,5.516,5.812,6.364,6.652,7.372,7.9,8.198,8.45,8.668,8.984,9.333,9.676,9.954]",0,2,2,2,1,41324,,10,1,2021-01-12_16h58.28.208,Sequence Training,2020.1.3,Win32,60
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""3"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4""]","[0.969,1.36,1.567,1.767,1.983,2.162,2.423,2.655,2.855,3.064,3.416,3.717,3.935,4.184,4.423,4.687,6.655,7.624,7.999,8.29,8.583,8.826,9.247,9.493,9.735,9.983]",0,3,3,3,1,41324,,10,1,2021-01-12_16h58.28.208,Sequence Training,2020.1.3,Win32,60
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4""]","[0.923,1.337,1.569,1.785,2.003,2.209,2.497,2.69,2.913,3.154,3.506,3.849,4.106,4.313,4.561,4.807,5.075,5.309,5.559,5.801,6.049,6.527,6.817,7.049,7.297,7.665,8.385,8.825,9.149,9.425,9.75]",0,4,4,4,1,41324,,30,1,2021-01-12_16h58.28.208,Sequence Training,2020.1.3,Win32,60
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1""]","[1.618,1.901,2.107,2.306,2.507,2.703,2.947,3.147,3.363,3.594,3.954,4.155,4.372,4.595,4.823,5.056,5.459,5.763,5.995,6.259,6.542,6.842,7.042,7.259,7.493,7.693,7.981,8.5,8.762,8.963,9.246,9.664]",0,5,5,5,1,41324,,0,1,2021-01-12_16h58.28.208,Sequence Training,2020.1.3,Win32,60
"[""2"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""1"",""2"",""3""]","[0.213,2.283,2.782,3.039,3.883,4.239,4.554,4.864,5.095,5.355,5.805,6.106,7.073,9.231,9.767]",0,6,6,6,1,42314,,10,1,2021-01-12_16h58.28.208,Sequence Training,2020.1.3,Win32,60
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1""]","[0.913,1.229,1.448,1.665,1.873,2.163,2.582,2.801,3.033,3.25,3.425,3.716,3.918,4.146,4.369,4.585,4.945,5.638,7.018,7.201,7.426,7.713,8.001,8.593,8.876,9.259,9.41,9.946]",0,7,7,7,1,41324,,0,1,2021-01-12_16h58.28.208,Sequence Training,2020.1.3,Win32,60
"[""3"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4""]","[1.552,3.178,4.329,4.578,4.81,5.05,5.275,5.524,5.698,5.979,6.194,6.434,6.77,6.985,7.234,7.493,7.779,8.451,8.781,9.05,9.397,9.706]",0,8,8,8,1,42314,,10,1,2021-01-12_16h58.28.208,Sequence Training,2020.1.3,Win32,60
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""2"",""3"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3""]","[0.853,1.242,1.463,1.657,1.85,2.033,2.282,2.567,2.793,3.066,3.333,3.667,4.124,5.22,5.906,6.273,6.817,7.097,7.399,7.642,8.394,9.185,9.849]",0,9,9,9,1,41324,,0,1,2021-01-12_16h58.28.208,Sequence Training,2020.1.3,Win32,60
