Key_Response.keys,Key_Response.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,Sequences,Repeat,BreakTime,session,date,expName,psychopyVersion,OS,frameRate
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1""]","[1.61,1.855,2.779,3.059,3.774,4.417,4.637,5.351,5.678,5.897,6.249,6.634,7.03,7.156,7.383,7.734,7.941,8.421,8.517,9.162,9.576,9.819]",0,0,0,0,1,41324,,10,1,2021-01-12_16h47.20.108,Sequence Training,2020.1.3,Win32,60
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4""]","[0.805,1.029,1.637,1.701,1.868,2.384,2.621,3.085,3.182,3.382,4.231,4.436,4.711,4.787,5.071,5.452,5.715,6.055,6.148,6.464,6.892,7.652,7.931,8.045,8.32,8.637,8.868,9.333,9.413,9.684]",0,1,1,1,1,41324,,10,1,2021-01-12_16h47.20.108,Sequence Training,2020.1.3,Win32,60
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1""]","[0.677,0.893,1.228,1.299,1.55,1.942,2.148,2.525,2.579,2.791,3.251,3.505,4.136,4.197,4.45,4.891,5.132,5.51,5.596,5.84,6.37,6.65,6.989,7.106,7.381,7.868,8.119,8.703,8.801,9.221,9.699,9.936]",0,2,2,2,1,41324,,10,1,2021-01-12_16h47.20.108,Sequence Training,2020.1.3,Win32,60
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4""]","[0.87,1.087,1.62,1.715,1.934,2.819,3.198,3.493,3.565,3.746,4.078,4.313,4.62,4.701,4.945,5.309,5.671,5.934,6.021,6.247,6.652,6.926,7.272,7.381,7.89,8.477,8.845,9.266,9.421,9.638,9.932]",0,3,3,3,1,41324,,10,1,2021-01-12_16h47.20.108,Sequence Training,2020.1.3,Win32,60
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2""]","[0.874,1.08,1.551,1.616,1.849,2.279,2.465,2.893,2.955,3.192,3.711,3.911,4.324,4.411,4.709,5.175,5.559,5.943,6.023,6.29,6.8,6.994,7.407,7.523,8.104,8.686,8.905,9.778,9.877]",0,4,4,4,1,41324,,30,1,2021-01-12_16h47.20.108,Sequence Training,2020.1.3,Win32,60
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1""]","[0.679,0.898,1.534,1.654,1.877,2.285,2.701,2.928,3.019,3.237,3.598,3.98,4.238,4.333,4.58,4.908,5.197,5.534,5.613,5.904,6.39,6.853,7.294,7.372,7.636,7.952,8.229,8.861,8.978,9.252,9.545,9.761]",0,5,5,5,1,41324,,0,1,2021-01-12_16h47.20.108,Sequence Training,2020.1.3,Win32,60
"[""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4""]","[1.284,1.831,2.623,2.839,3.111,3.745,3.991,4.399,4.636,4.906,5.329,5.606,5.896,6.109,6.399,7.355,7.561,7.843,8.058,8.328,8.583,8.803,9.263,9.727,10]",0,6,6,6,1,42314,,10,1,2021-01-12_16h47.20.108,Sequence Training,2020.1.3,Win32,60
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2""]","[0.789,1.646,2.158,2.239,2.446,2.807,3.005,3.423,3.79,3.974,4.311,4.735,5.079,5.287,5.51,5.785,6.17,6.573,6.879,7.206,7.502,7.79,9.67,9.872]",0,7,7,7,1,41324,,0,1,2021-01-12_16h47.20.108,Sequence Training,2020.1.3,Win32,60
"[""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1""]","[0.045,1.012,1.342,1.543,2.204,2.522,2.936,3.229,3.854,4.36,4.626,4.917,5.27,5.496,5.757,6.134,6.509,6.916,7.536,7.9,8.228,8.808,9.158,9.38,9.83]",0,8,8,8,1,42314,,10,1,2021-01-12_16h47.20.108,Sequence Training,2020.1.3,Win32,60
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4""]","[1.28,1.525,1.87,2.083,2.334,2.645,3.038,3.403,3.859,4.17,4.468,4.751,5.085,5.554,5.836,6.415,6.767,7.034,7.349,7.579,7.984,8.511,8.955,9.202,9.387,9.746]",0,9,9,9,1,41324,,0,1,2021-01-12_16h47.20.108,Sequence Training,2020.1.3,Win32,60
