Key_Response.keys,Key_Response.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,Sequences,Repeat,BreakTime,session,date,expName,psychopyVersion,OS,frameRate
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3""]","[1.405,1.768,2.344,2.65,2.935,3.776,4.079,5.175,5.481,5.781,6.324,9.363,10.007]",0,0,0,0,1,41324,,10,1,2020-12-29_10h30.45.671,Sequence Training,2020.1.3,Win32,60
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1""]","[0.856,1.265,1.795,2.145,2.425,3.01,3.39,3.939,4.239,4.806,5.371,5.71,6.237,6.554,6.96,7.477,7.81,8.304,8.559,8.88,9.37,9.919]",0,1,1,1,1,41324,,10,1,2020-12-29_10h30.45.671,Sequence Training,2020.1.3,Win32,60
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2""]","[1.017,1.37,1.789,2.09,2.511,3.113,3.476,3.947,4.24,4.573,5.042,5.5,5.909,6.162,6.411,6.788,7.055,7.808,8.085,8.371,8.726,9.041,9.606,9.869]",0,2,2,2,1,41324,,10,1,2020-12-29_10h30.45.671,Sequence Training,2020.1.3,Win32,60
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3""]","[0.851,1.257,1.691,1.949,2.24,2.531,2.772,3.104,3.351,3.607,3.93,4.206,4.598,4.84,5.229,5.747,6.312,6.745,6.969,7.246,7.634,7.905,8.264,8.478,8.709,9.013,9.363,9.927]",0,3,3,3,1,41324,,10,1,2020-12-29_10h30.45.671,Sequence Training,2020.1.3,Win32,60
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3""]","[0.617,0.995,1.394,1.625,1.855,2.171,2.429,2.808,3.056,3.284,3.573,3.834,4.2,4.439,4.672,4.982,5.233,5.551,5.784,6.05,6.373,6.618,7.016,7.227,7.468,7.806,8.054,8.407,8.613,8.854,9.213,9.5,9.98]",0,4,4,4,1,41324,,30,1,2020-12-29_10h30.45.671,Sequence Training,2020.1.3,Win32,60
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2""]","[0.726,1.02,1.351,1.587,1.829,2.143,2.393,2.726,2.959,3.201,3.493,3.725,4.024,4.23,4.458,4.759,4.982,5.305,5.502,5.685,6.032,6.276,6.868,7.155,7.411,7.998,8.294,9.676,9.873]",0,5,5,5,1,41324,,0,1,2020-12-29_10h30.45.671,Sequence Training,2020.1.3,Win32,60
"[""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3""]","[1.111,1.414,1.66,2.035,2.213,2.633,3.262,3.476,3.716,3.921,4.543,5.054,5.562,5.927,6.167,6.549,6.911,7.287,8.152,8.397,8.865,9.445,9.828]",0,6,6,6,1,42314,,10,1,2020-12-29_10h30.45.671,Sequence Training,2020.1.3,Win32,60
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4""]","[0.758,1.108,1.418,1.601,1.795,2.111,2.351,3.039,3.228,3.492,3.816,4.072,4.587,4.774,5.033,5.408,5.766,6.407,6.585,6.815,7.116,7.368,7.797,7.972,8.207,8.522,8.848,9.365,9.583,9.772]",0,7,7,7,1,41324,,0,1,2020-12-29_10h30.45.671,Sequence Training,2020.1.3,Win32,60
"[""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1""]","[0.073,1.238,1.56,1.972,2.232,2.656,3.051,3.406,3.794,4.008,4.491,4.887,5.2,6.039,6.363,6.805,7.165,7.439,7.665,8.107,8.563,8.863,9.314,9.751]",0,8,8,8,1,42314,,10,1,2020-12-29_10h30.45.671,Sequence Training,2020.1.3,Win32,60
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4""]","[0.67,0.918,1.461,1.668,1.829,2.137,2.384,2.784,3.01,3.235,3.483,3.721,4.149,4.324,4.537,4.801,5.018,5.389,5.614,6.006,6.333,6.734,7.141,7.339,7.599,8.02,8.603,9.062,9.218,9.478,9.796]",0,9,9,9,1,41324,,0,1,2020-12-29_10h30.45.671,Sequence Training,2020.1.3,Win32,60
"[""1"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3""]","[0.025,1.569,1.886,2.428,2.674,3.058,3.295,3.534,3.774,4.033,4.434,4.695,4.842,5.137,5.484,5.875,6.166,6.275,6.577,6.891,7.499,7.964,8.081,8.473,8.804,9.165,9.662,9.789]",0,10,10,10,1,42314,,10,1,2020-12-29_10h30.45.671,Sequence Training,2020.1.3,Win32,60
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2""]","[0.748,1.052,2.029,2.183,2.358,2.724,2.935,3.255,3.372,4.559,4.966,5.181,5.504,5.619,6.17,6.587,6.834,7.2,7.301,8.032,8.296,8.731,9.188,9.297]",0,11,11,11,1,41324,,0,1,2020-12-29_10h30.45.671,Sequence Training,2020.1.3,Win32,60
"[""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1""]","[0.754,1.395,1.72,2.093,2.338,2.735,3.101,3.37,3.678,3.942,4.384,4.683,4.789,5.051,5.44,6.214,6.666,6.754,7.052,7.314,7.782,8.042,8.146,8.432,8.663,9.143,9.465,9.558,9.816]",0,12,12,12,1,42314,,10,1,2020-12-29_10h30.45.671,Sequence Training,2020.1.3,Win32,60
