Key_Response.keys,Key_Response.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,Sequences,Repeat,BreakTime,session,date,expName,psychopyVersion,OS,frameRate
"[""4"",""1"",""3"",""2"",""4"",""4"",""4"",""1""]","[2.149,2.482,3.316,3.586,3.966,5.064,7.205,7.559]",0,0,0,0,1,41324,,10,1,2020-10-06_17h31.14.604,Sequence Training,2020.1.3,Win32,60
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4""]","[0.826,1.379,2.622,3.338,4.17,5.97,6.387,7.246,7.474,7.831,8.954]",0,1,1,1,1,41324,,10,1,2020-10-06_17h31.14.604,Sequence Training,2020.1.3,Win32,60
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""2"",""3"",""4"",""4""]","[0.731,1.176,1.72,2.104,2.571,4.001,4.355,4.845,5.121,5.477,6.354,7.022,8.071,8.455,8.839,9.794]",0,2,2,2,1,41324,,10,1,2020-10-06_17h31.14.604,Sequence Training,2020.1.3,Win32,60
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4""]","[1.067,1.462,2.124,2.42,2.768,3.344,4.003,4.694,4.942,5.252,5.6,5.987,6.612,6.98,7.393,7.794,8.344,8.762,9.146,9.629,9.987]",0,3,3,3,1,41324,,10,1,2020-10-06_17h31.14.604,Sequence Training,2020.1.3,Win32,60
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4""]","[0.622,0.979,1.388,1.754,2.121,2.507,2.94,3.523,3.796,4.11,4.494,4.859,5.874,6.078,6.305,6.686,6.969,7.403,7.62,7.874,8.255,8.854,9.327,9.536,9.822]",0,4,4,4,1,41324,,30,1,2020-10-06_17h31.14.604,Sequence Training,2020.1.3,Win32,60
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""4"",""1"",""3"",""2"",""4""]","[0.627,0.985,1.495,1.981,2.455,3.053,3.412,3.94,4.223,4.526,5.176,5.443,6.222,6.446,6.745,7.478,7.957,8.272,8.629,8.895,9.176]",0,5,5,5,1,41324,,0,1,2020-10-06_17h31.14.604,Sequence Training,2020.1.3,Win32,60
"[""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4""]","[1.356,1.815,2.032,2.271,2.475,3.559,3.871,4.118,4.322,4.522,5.988,6.337,6.507,6.72,6.94,8.142,8.45,8.585,8.887,9.079]",0,6,6,6,1,42314,,10,1,2020-10-06_17h31.14.604,Sequence Training,2020.1.3,Win32,60
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4""]","[0.574,0.839,1.222,1.455,1.612,2.502,2.795,3.005,3.202,3.385,4.512,4.809,5.123,5.386,5.563,6.775,7.026,7.301,7.536,7.656,8.837,9.103,9.39,9.605,9.839]",0,7,7,7,1,41324,,0,1,2020-10-06_17h31.14.604,Sequence Training,2020.1.3,Win32,60
"[""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3""]","[1.202,1.445,1.751,1.988,2.202,3.352,3.841,4.06,4.371,4.537,5.518,5.787,5.955,6.187,6.421,7.337,7.672,7.855,8.176,8.477,9.363,9.785,9.908]",0,8,8,8,1,42314,,10,1,2020-10-06_17h31.14.604,Sequence Training,2020.1.3,Win32,60
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2""]","[0.561,0.859,1.785,1.891,2.418,3.311,3.501,3.821,4.175,4.436,5.672,5.936,6.207,6.819,7.261,8.553,8.842,9.642,9.853]",0,9,9,9,1,41324,,0,1,2020-10-06_17h31.14.604,Sequence Training,2020.1.3,Win32,60
