Key_Response.keys,Key_Response.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,Sequences,Repeat,BreakTime,session,date,expName,psychopyVersion,OS,frameRate
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4""]","[1.518,1.718,2.069,2.436,2.84,6.085,6.501,6.812,7.208,7.59,8.205,9.063,9.298,9.61,9.98]",0,0,0,0,1,41324,,10,1,2020-10-06_09h31.29.567,Sequence Training,2020.1.3,Win32,60
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1""]","[4.485,4.61,4.946,5.198,5.432,6.055,6.22,6.677,6.977,7.203,7.714,8.196,8.507,8.752,8.987,9.379,9.728]",0,1,1,1,1,41324,,10,1,2020-10-06_09h31.29.567,Sequence Training,2020.1.3,Win32,60
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2""]","[1.183,1.335,1.57,1.98,2.231,2.681,2.855,3.272,3.485,3.781,4.157,4.393,4.719,4.954,5.196,5.671,5.828,6.669,6.878,7.135,7.521,7.738,8.134,8.349,8.579,8.965,9.173,9.637,9.879]",0,2,2,2,1,41324,,10,1,2020-10-06_09h31.29.567,Sequence Training,2020.1.3,Win32,60
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2""]","[0.842,0.979,1.27,1.529,1.726,2.112,2.265,2.528,3.057,3.299,3.661,3.716,3.807,4.057,4.279,4.786,5.1,5.279,5.598,5.841,6.118,6.559,6.724,6.974,7.272,7.598,7.938,8.088,8.3,8.654,8.88,9.261,9.397,9.696,9.928]",0,3,3,3,1,41324,,10,1,2020-10-06_09h31.29.567,Sequence Training,2020.1.3,Win32,60
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1""]","[0.816,0.931,1.092,1.503,1.678,1.989,2.154,2.355,2.588,2.952,3.333,3.498,3.709,3.899,4.261,4.797,4.937,5.185,5.443,5.955,6.346,6.507,6.859,7.103,7.529,7.95,8.11,8.396,8.612,8.963,9.4,9.618]",0,4,4,4,1,41324,,30,1,2020-10-06_09h31.29.567,Sequence Training,2020.1.3,Win32,60
"[""4"",""1"",""3"",""4"",""2"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4""]","[1.422,1.552,1.764,2.08,2.591,3.343,3.519,3.749,3.93,4.121,4.416,4.586,4.882,5.113,5.344,5.583,5.765,6,6.211,6.432,6.722,6.913,7.148,7.361,7.649,7.92,8.121,8.467,8.617,8.828,9.115,9.295,9.537,9.755,10.003]",0,5,5,5,1,41324,,0,1,2020-10-06_09h31.29.567,Sequence Training,2020.1.3,Win32,60
"[""1"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""4"",""2"",""3"",""1""]","[0.215,1.718,1.968,2.491,2.822,3.036,4.431,4.598,4.848,5.208,5.584,6.292,6.472,7.934,9.058,9.419,9.605,9.919]",0,6,6,6,1,42314,,10,1,2020-10-06_09h31.29.567,Sequence Training,2020.1.3,Win32,60
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""1"",""1"",""3"",""2"",""4"",""1""]","[1.883,2.365,2.62,2.965,3.154,3.535,3.722,4.165,4.576,4.766,5.043,5.224,5.463,5.679,5.964,6.231,7.092,7.428,7.66,7.955,8.235]",0,7,7,7,1,41324,,0,1,2020-10-06_09h31.29.567,Sequence Training,2020.1.3,Win32,60
"[""4"",""2"",""3"",""1"",""4"",""4"",""1"",""2"",""3"",""4"",""1"",""2"",""4"",""1"",""2"",""4"",""1"",""2"",""3"",""4"",""1"",""2"",""3"",""4"",""1"",""2"",""3"",""4"",""1"",""4"",""2"",""4"",""2"",""3"",""4"",""1"",""3"",""4"",""2"",""3"",""4"",""2"",""3"",""4"",""2"",""3"",""4"",""2"",""3"",""4"",""2"",""3"",""4"",""1"",""4"",""1"",""3"",""4"",""1"",""3"",""4"",""2"",""3"",""4"",""2"",""3"",""4"",""1"",""3"",""4"",""2"",""3"",""4"",""1"",""3"",""4"",""2"",""3"",""4"",""1"",""3"",""4"",""2"",""3"",""4"",""1""]","[1.018,1.509,1.81,2.106,2.315,2.758,2.963,3.57,3.715,3.926,4.322,4.551,4.708,4.803,4.848,4.968,5.059,5.072,5.099,5.194,5.279,5.299,5.334,5.425,5.51,5.522,5.565,5.646,5.715,5.842,5.941,6.041,6.142,6.197,6.252,6.348,6.387,6.453,6.573,6.599,6.673,6.773,6.808,6.879,6.974,6.994,7.078,7.175,7.204,7.279,7.381,7.396,7.505,7.607,7.706,7.811,7.862,7.926,8.022,8.052,8.132,8.247,8.271,8.362,8.459,8.482,8.573,8.668,8.713,8.804,8.899,8.966,9.015,9.113,9.165,9.23,9.336,9.37,9.45,9.55,9.612,9.675,9.775,9.836,9.888,9.992]",0,8,8,8,1,42314,,10,1,2020-10-06_09h31.29.567,Sequence Training,2020.1.3,Win32,60
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4""]","[1.514,1.647,1.918,2.11,2.325,2.631,2.818,3.054,3.242,3.462,3.828,4.041,4.291,5.667,5.833,6.166,6.382,6.624,6.867,7.142,7.463,7.624,7.975,8.187,8.549,8.965,9.131,9.514,9.729,9.938]",0,9,9,9,1,41324,,0,1,2020-10-06_09h31.29.567,Sequence Training,2020.1.3,Win32,60
