Key_Response.keys,Key_Response.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,Sequences,Repeat,BreakTime,session,date,expName,psychopyVersion,OS,frameRate
"[""4"",""1"",""3"",""2"",""3"",""3"",""1"",""3"",""2"",""4"",""2"",""3"",""1"",""3"",""2""]","[1.008,1.452,2.122,2.429,2.773,3.332,3.677,5.305,5.631,6.039,7.081,8.089,8.434,9.274,9.858]",0,0,0,0,1,41324,,10,1,2021-01-12_15h47.02.089,Sequence Training,2020.1.3,Win32,60
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1""]","[0.675,1.01,1.7,1.997,2.39,2.705,2.992,3.399,3.789,4.106,4.465,4.815,5.409,6.123,6.489,6.865,7.267,7.889,8.547,8.95,9.694]",0,1,1,1,1,41324,,10,1,2021-01-12_15h47.02.089,Sequence Training,2020.1.3,Win32,60
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4""]","[0.694,1.136,1.414,1.819,2.389,2.821,3.249,3.671,4.042,4.353,4.739,5.118,5.727,5.992,6.268,6.659,6.912,7.432,7.721,8.011,8.41,8.713,9.077,9.52,9.787]",0,2,2,2,1,41324,,10,1,2021-01-12_15h47.02.089,Sequence Training,2020.1.3,Win32,60
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1""]","[0.506,0.777,1.097,1.401,1.721,2.029,2.287,2.693,3.063,3.36,3.652,3.903,4.312,4.571,4.965,5.278,5.509,5.962,6.222,6.546,6.82,7.05,7.5,7.791,8.051,8.363,8.588,8.981,9.247,9.494,9.782,9.996]",0,3,3,3,1,41324,,10,1,2021-01-12_15h47.02.089,Sequence Training,2020.1.3,Win32,60
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4""]","[0.499,0.716,1.035,1.248,1.564,1.83,1.979,2.385,2.644,3.02,3.398,3.596,3.966,4.346,4.641,4.958,5.199,5.6,5.838,6.116,6.404,6.651,7.156,7.349,7.636,7.867,8.067,8.341,8.546,8.819,9.016,9.271,9.604,9.819,9.996]",0,4,4,4,1,41324,,30,1,2021-01-12_15h47.02.089,Sequence Training,2020.1.3,Win32,60
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1""]","[0.655,0.889,1.15,1.327,1.551,1.784,1.946,2.285,2.487,2.709,3.02,3.163,3.511,3.687,3.927,4.238,4.376,4.755,4.931,5.252,5.503,5.703,6.159,6.375,6.651,6.946,7.097,7.659,7.817,8.049,8.402,8.676,9.105,9.301,9.542,9.785,9.948]",0,5,5,5,1,41324,,0,1,2021-01-12_15h47.02.089,Sequence Training,2020.1.3,Win32,60
"[""3"",""4"",""2"",""3"",""1"",""3"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4""]","[0.218,2,2.665,2.915,3.139,3.389,4.125,4.613,4.935,5.208,5.416,5.709,6.026,6.537,6.849,7.151,7.499,7.848,8.405,8.707,8.985,9.273]",0,6,6,6,1,42314,,10,1,2021-01-12_15h47.02.089,Sequence Training,2020.1.3,Win32,60
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4""]","[0.637,0.867,1.188,1.439,1.807,2.113,2.317,2.937,3.159,3.412,3.84,4.092,4.418,4.674,4.964,5.359,5.59,6.063,6.274,6.584,7.051,7.271,7.667,7.871,8.15,8.577,8.795,9.177,9.378,9.678]",0,7,7,7,1,41324,,0,1,2021-01-12_15h47.02.089,Sequence Training,2020.1.3,Win32,60
"[""4"",""1"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2""]","[0.057,0.254,1.889,2.168,2.617,2.875,3.13,3.589,4.316,4.624,4.84,5.085,5.411,5.953,6.31,6.627,6.866,7.269,8.135,8.43,8.702,9.128,9.469,9.9]",0,8,8,8,1,42314,,10,1,2021-01-12_15h47.02.089,Sequence Training,2020.1.3,Win32,60
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2""]","[0.55,0.767,1.047,1.246,1.495,1.803,1.952,2.328,2.5,2.747,3.123,3.299,4.62,4.819,5.069,5.349,5.547,5.923,6.103,6.379,6.724,6.945,8.313,8.484,8.724,9.017,9.293,9.773,9.973]",0,9,9,9,1,41324,,0,1,2021-01-12_15h47.02.089,Sequence Training,2020.1.3,Win32,60
