Key_Response.keys,Key_Response.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,Sequences,Repeat,BreakTime,session,date,expName,psychopyVersion,OS,frameRate
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1""]","[2.47,3.126,3.725,4.079,4.521,6.253,6.8,7.219,7.489,7.773,8.066,9.528]",0,0,0,0,1,41324,,10,1,2021-01-12_13h47.50.661,Sequence Training,2020.1.3,MacIntel,60
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1""]","[1.063,1.426,2.557,2.921,3.46,3.851,4.181,4.748,5.029,5.372,5.674,5.979,6.572,6.85,7.169,7.676,7.984,8.659,8.965,9.267,9.612,9.889]",0,1,1,1,1,41324,,10,1,2021-01-12_13h47.50.661,Sequence Training,2020.1.3,MacIntel,60
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1""]","[1.08,1.399,2.873,3.232,3.75,4.095,4.457,4.939,5.235,5.849,6.168,6.447,7.099,7.392,8.134,8.522,9.061]",0,2,2,2,1,41324,,10,1,2021-01-12_13h47.50.661,Sequence Training,2020.1.3,MacIntel,60
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2""]","[0.782,1.089,1.5,1.8,2.089,2.478,2.798,3.217,3.53,3.847,4.176,4.463,4.896,5.192,5.469,5.761,6.035,6.511,6.794,7.08,7.353,7.647,8.05,8.316,8.595,8.884,9.201,9.555,9.854]",0,3,3,3,1,41324,,10,1,2021-01-12_13h47.50.661,Sequence Training,2020.1.3,MacIntel,60
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4""]","[0.872,1.309,1.712,2.073,2.347,2.695,2.989,3.291,3.555,3.792,4.093,4.339,4.682,4.916,5.19,5.486,5.749,6.146,6.411,6.676,6.971,7.229,7.593,7.906,8.212,8.499,8.765,9.224,9.514,9.814]",0,4,4,4,1,41324,,30,1,2021-01-12_13h47.50.661,Sequence Training,2020.1.3,MacIntel,60
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1""]","[0.747,1.115,1.439,1.746,1.982,2.289,2.594,2.914,3.219,3.538,3.883,4.247,4.734,5.01,5.315,5.614,5.987,6.505,6.772,7.077,7.376,7.776,8.475,8.764,9.051,9.363,9.753]",0,5,5,5,1,41324,,0,1,2021-01-12_13h47.50.661,Sequence Training,2020.1.3,MacIntel,60
"[""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1""]","[0.08,0.294,0.631,1.105,1.473,2.03,2.309,2.66,3.057,3.331,3.771,4.027,4.346,4.669,5.011,5.49,5.769,6.084,6.402,6.698,7.056,7.285,7.57,7.872,8.145,8.52,8.809,9.199,9.54,9.858]",0,6,6,6,1,42314,,10,1,2021-01-12_13h47.50.661,Sequence Training,2020.1.3,MacIntel,60
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4""]","[0.647,0.902,1.219,1.464,1.694,2.078,2.554,2.996,3.282,3.495,3.913,4.19,4.505,4.742,5.037,5.331,5.594,5.988,6.238,6.495,6.776,7.09,7.453,7.75,8.015,8.317,8.587,8.955,9.225,9.44,9.76]",0,7,7,7,1,41324,,0,1,2021-01-12_13h47.50.661,Sequence Training,2020.1.3,MacIntel,60
"[""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3""]","[2.309,2.982,4.213,4.641,5.137,5.634,6.114,6.45,6.843,7.152,7.438,7.732,8.101,8.504,8.819,9.173,9.636,10.014]",0,8,8,8,1,42314,,10,1,2021-01-12_13h47.50.661,Sequence Training,2020.1.3,MacIntel,60
"[""4"",""1"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3""]","[0.835,1.147,1.633,3.14,3.386,3.707,3.929,4.166,4.568,4.881,5.211,5.426,5.707,5.988,6.248,6.589,6.854,7.076,7.445,7.708,8.437,8.714,8.929,9.215,9.485,9.882]",0,9,9,9,1,41324,,0,1,2021-01-12_13h47.50.661,Sequence Training,2020.1.3,MacIntel,60
"[""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1""]","[0.266,1.206,1.755,2.539,3.004,3.371,3.723,3.967,4.271,4.602,4.88,5.191,5.511,5.843,6.16,6.486,6.767,7.257,7.654,8.09,8.425,8.759,9.079,9.471,9.771]",0,10,10,10,1,42314,,10,1,2021-01-12_13h47.50.661,Sequence Training,2020.1.3,MacIntel,60
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2""]","[1.044,1.455,1.929,2.183,2.453,2.729,3.014,3.3,3.552,3.799,4.111,4.349,4.727,4.974,5.321,5.633,5.867,6.207,6.453,6.749,7.109,7.454,7.967,8.223,8.551,8.803,9.107,9.62,9.839]",0,11,11,11,1,41324,,0,1,2021-01-12_13h47.50.661,Sequence Training,2020.1.3,MacIntel,60
"[""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4""]","[0.375,1.019,1.465,1.794,2.117,2.389,2.71,3.066,3.321,3.673,3.911,4.217,4.51,4.799,5.072,5.489,5.777,6.067,6.377,6.713,6.974,7.273,7.529,7.848,8.122,8.413,8.761,9.039,9.353,9.673,9.997]",0,12,12,12,1,42314,,10,1,2021-01-12_13h47.50.661,Sequence Training,2020.1.3,MacIntel,60
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1""]","[0.908,1.258,1.691,1.951,2.227,2.645,2.924,3.329,3.604,3.886,4.211,4.536,5.002,5.233,5.682,6.196,6.451,6.972,7.229,7.563,7.896,8.186,8.654,8.9,9.148,9.491,9.745]",0,13,13,13,1,41324,,0,1,2021-01-12_13h47.50.661,Sequence Training,2020.1.3,MacIntel,60
"[""3"",""2"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1""]","[0.127,0.343,1.153,1.596,1.993,2.388,2.714,3.06,3.323,3.613,3.882,4.163,4.448,4.707,5.021,5.295,5.571,5.863,6.118,6.433,6.707,7.006,7.271,7.547,7.799,8.15,8.435,8.827,9.207,9.545,9.828]",0,14,14,14,1,42314,,10,1,2021-01-12_13h47.50.661,Sequence Training,2020.1.3,MacIntel,60
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2""]","[1.085,1.438,1.856,2.219,2.493,2.878,3.148,3.556,3.809,4.138,4.47,4.721,5.05,5.294,5.576,5.899,6.176,6.554,6.786,7.054,7.426,7.676,8.097,8.364,8.645,8.958,9.23,9.53,9.805]",0,15,15,15,1,41324,,10,1,2021-01-12_13h47.50.661,Sequence Training,2020.1.3,MacIntel,60
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3""]","[0.983,1.238,1.721,1.991,2.239,2.601,2.852,3.18,3.416,3.689,3.926,4.169,4.472,4.688,4.931,5.22,5.465,5.758,5.966,6.207,6.485,6.727,7.054,7.302,7.552,7.806,8.057,8.394,8.605,8.917,9.409,9.657,9.987]",0,16,16,16,1,41324,,10,1,2021-01-12_13h47.50.661,Sequence Training,2020.1.3,MacIntel,60
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2""]","[0.734,2.278,2.735,2.951,3.266,3.641,3.919,4.336,4.479,4.739,5.063,5.235,5.576,5.831,6.034,6.329,6.566,6.865,7.068,7.449,7.803,8.067,8.427,8.67,8.93,9.235,9.467,9.739,9.989]",0,17,17,17,1,41324,,10,1,2021-01-12_13h47.50.661,Sequence Training,2020.1.3,MacIntel,60
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4""]","[0.942,1.184,1.578,1.634,2.04,2.61,2.874,3.148,3.391,3.672,3.946,4.194,4.522,4.806,5.092,5.345,5.595,5.91,6.251,6.535,6.791,7.076,7.448,7.758,8.02,8.295,8.558,9.094,9.511,9.9]",0,18,18,18,1,41324,,10,1,2021-01-12_13h47.50.661,Sequence Training,2020.1.3,MacIntel,60
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4""]","[0.599,0.87,1.231,1.403,1.643,1.957,2.191,2.48,2.647,2.873,3.278,3.521,3.846,4.013,4.263,4.627,4.897,5.248,5.383,5.638,5.978,6.236,6.571,6.798,7.003,7.332,7.605,8.109,8.324,8.586,8.914,9.135,9.462,9.692,9.915]",0,19,19,19,1,41324,,10,1,2021-01-12_13h47.50.661,Sequence Training,2020.1.3,MacIntel,60
