Key_Response.keys,Key_Response.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,Sequences,Repeat,BreakTime,session,date,expName,psychopyVersion,OS,frameRate
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4""]","[1.129,1.371,2.567,2.892,3.423,6.455,6.71,7.685,7.973,8.986]",0,0,0,0,1,41324,,10,1,2020-10-06_08h12.16.834,Sequence Training,2020.1.3,Win32,60
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4""]","[1.293,1.517,2.273,2.481,2.697,3.568,3.816,4.61,4.811,5.225,5.896,7.183,8.683,8.91,9.159,9.794]",0,1,1,1,1,41324,,10,1,2020-10-06_08h12.16.834,Sequence Training,2020.1.3,Win32,60
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1""]","[1.082,1.303,1.835,2.009,2.222,3.169,3.4,3.804,3.974,4.176,4.752,4.947,5.4,5.575,5.788,6.51,6.766,7.234,7.656,8.339,9.522,9.775]",0,2,2,2,1,41324,,10,1,2020-10-06_08h12.16.834,Sequence Training,2020.1.3,Win32,60
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1""]","[0.852,1.018,1.315,1.453,1.699,2.221,2.401,2.77,2.899,3.075,3.705,3.876,4.516,4.64,5.048,5.961,6.113,6.444,6.576,6.82,8.054,8.243,8.737,8.942,9.207,9.841,10.013]",0,3,3,3,1,41324,,10,1,2020-10-06_08h12.16.834,Sequence Training,2020.1.3,Win32,60
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3""]","[1.135,1.301,1.69,1.823,2.02,2.642,2.836,3.316,3.47,3.672,4.159,4.338,5.005,5.176,5.386,5.877,6.085,6.7,6.793,7.055,7.675,7.854,8.3,8.407,8.639,9.325,9.518,9.993]",0,4,4,4,1,41324,,30,1,2020-10-06_08h12.16.834,Sequence Training,2020.1.3,Win32,60
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3""]","[0.886,1.025,1.248,1.38,1.59,1.989,2.138,2.429,2.569,2.772,3.431,3.683,4.237,4.353,4.589,5.028,5.188,5.605,5.715,5.925,6.465,6.644,7.121,7.272,7.457,8.001,8.137,8.446,8.585,8.796,9.474,9.685,10.01]",0,5,5,5,1,41324,,0,1,2020-10-06_08h12.16.834,Sequence Training,2020.1.3,Win32,60
"[""2"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""2"",""4""]","[0.11,3.115,3.227,3.612,3.811,4.867,5.165,6.028,6.209,6.477,7.116,7.534,8.14,8.275,9.067]",0,6,6,6,1,42314,,10,1,2020-10-06_08h12.16.834,Sequence Training,2020.1.3,Win32,60
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4""]","[1.121,1.323,1.814,1.936,2.174,2.675,2.845,3.157,3.273,3.494,4.029,4.196,4.533,4.661,4.932,5.405,5.54,6.058,6.173,6.383,6.872,7.009,7.431,7.551,7.775,8.669,8.843,9.303,9.42,9.649]",0,7,7,7,1,41324,,0,1,2020-10-06_08h12.16.834,Sequence Training,2020.1.3,Win32,60
"[""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4""]","[1.653,1.966,2.408,2.647,2.933,3.633,3.939,4.548,4.776,5,5.883,6.289,7.043,7.229,7.583,8.287,8.697,9.479,9.753,10.025]",0,8,8,8,1,42314,,10,1,2020-10-06_08h12.16.834,Sequence Training,2020.1.3,Win32,60
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4""]","[1.189,1.418,1.82,1.96,2.154,2.667,2.824,3.201,3.35,3.539,4.012,4.183,4.474,4.644,4.845,5.385,5.557,6.125,6.244,6.469,7.241,7.465,7.915,8.027,8.346,8.993,9.161,9.522,9.682,9.899]",0,9,9,9,1,41324,,0,1,2020-10-06_08h12.16.834,Sequence Training,2020.1.3,Win32,60
