Key_Response.keys,Key_Response.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,Sequences,Repeat,BreakTime,session,date,expName,psychopyVersion,OS,frameRate
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3""]","[1.825,2.777,3.681,4.288,4.754,6.257,7.161,7.657,7.972,8.225,8.889,9.466,9.809]",0,0,0,0,1,41324,,10,1,2021-01-12_11h45.47.445,Sequence Training,2020.1.3,Win32,60
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1""]","[1.661,2.158,3.125,3.396,3.676,4.244,5.253,5.893,6.193,6.542,8.068,9.327]",0,1,1,1,1,41324,,10,1,2021-01-12_11h45.47.445,Sequence Training,2020.1.3,Win32,60
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4""]","[1.606,2.257,2.745,3.009,3.306,4.423,5.618,5.991,6.209,6.507,7.418,8.329,8.665,8.929,9.177]",0,2,2,2,1,41324,,10,1,2021-01-12_11h45.47.445,Sequence Training,2020.1.3,Win32,60
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4""]","[2.403,2.752,2.968,3.202,3.459,3.938,4.256,4.473,4.694,4.956,5.375,5.74,6,6.24,6.494,6.974,7.89,8.143,8.414,8.726,9.398]",0,3,3,3,1,41324,,10,1,2021-01-12_11h45.47.445,Sequence Training,2020.1.3,Win32,60
"[""3"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1""]","[1.069,2.786,3.135,3.369,3.585,3.835,4.253,4.969,5.353,5.936,6.387,7.437,7.904,8.187,8.437,8.638,9.154,9.904]",0,4,4,4,1,41324,,30,1,2021-01-12_11h45.47.445,Sequence Training,2020.1.3,Win32,60
"[""3"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4""]","[2.864,3.88,4.147,4.381,4.614,4.864,5.24,5.681,5.897,6.148,6.448,6.848,7.181,7.398,7.798,8.065,8.432,8.782,9.016,9.232,9.549]",0,5,5,5,1,41324,,0,1,2021-01-12_11h45.47.445,Sequence Training,2020.1.3,Win32,60
"[""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4""]","[1.668,3.001,3.119,3.702,3.936,5.019,6.703,6.82,7.654,7.97]",0,6,6,6,1,42314,,10,1,2021-01-12_11h45.47.445,Sequence Training,2020.1.3,Win32,60
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4""]","[1.108,1.441,1.741,2.209,4.041,5.242,5.513,5.692,5.892,6.097,7.108,7.442,7.602,7.865,8.009,8.697,9.027,9.281,9.493,9.713]",0,7,7,7,1,41324,,0,1,2021-01-12_11h45.47.445,Sequence Training,2020.1.3,Win32,60
"[""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4""]","[0.503,2.048,2.149,2.415,2.765,3.549,4.416,4.516,4.783,4.983,5.9,6.383,6.5,8.217,8.4,9.601]",0,8,8,8,1,42314,,10,1,2021-01-12_11h45.47.445,Sequence Training,2020.1.3,Win32,60
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2""]","[1.649,1.865,1.999,3.525,3.909,4.77,5.003,5.22,5.431,5.646,9.205,9.572,9.686,9.905]",0,9,9,9,1,41324,,0,1,2021-01-12_11h45.47.445,Sequence Training,2020.1.3,Win32,60
"[""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4""]","[0.037,1.167,1.902,1.989,2.266,2.433,3.143,3.526,3.617,3.85,3.973,5.021,6.157,6.217,6.535,6.701,7.662]",0,10,10,10,1,42314,,10,1,2021-01-12_11h45.47.445,Sequence Training,2020.1.3,Win32,60
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1""]","[2.306,2.506,2.673,2.906,3.106,4.023,4.274,4.424,4.64,4.79,7.508,8.242,8.408,8.625,9.126,9.659,9.925]",0,11,11,11,1,41324,,0,1,2021-01-12_11h45.47.445,Sequence Training,2020.1.3,Win32,60
"[""3"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1""]","[0.235,2.453,2.553,2.82,2.986,3.736,4.42,4.504,4.72,5.12,6.92,7.738,7.805,8.005,8.155,9.021,9.572,9.655,9.956]",0,12,12,12,1,42314,,10,1,2021-01-12_11h45.47.445,Sequence Training,2020.1.3,Win32,60
"[""3"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4""]","[0.982,2.138,2.421,3.205,3.405,3.588,4.088,4.506,4.839,5.072,5.239,6.089,6.373,6.573,6.773,7.006,7.857,8.24,8.374,8.741,9.074,10.024]",0,13,13,13,1,41324,,0,1,2021-01-12_11h45.47.445,Sequence Training,2020.1.3,Win32,60
"[""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4""]","[1.453,1.501,2.069,2.235,2.902,3.653,3.736,4.019,4.119,4.752,5.369,5.453,5.786,5.886,7.02,7.604,7.638,8.954,9.121,9.688]",0,14,14,14,1,42314,,10,1,2021-01-12_11h45.47.445,Sequence Training,2020.1.3,Win32,60
"[""4"",""1"",""3"",""2"",""4"",""3"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4""]","[2.214,2.481,2.614,2.814,2.947,3.648,4.532,5.731,5.932,6.315,6.649,7.366,8.2,8.482,8.732,8.949,9.733]",0,15,15,15,1,41324,,10,1,2021-01-12_11h45.47.445,Sequence Training,2020.1.3,Win32,60
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4""]","[0.77,1.258,1.474,1.71,1.878,2.642,3.197,3.375,3.581,3.759,4.294,5.518,5.661,5.893,6.093,7.861,8.765,9.227,9.549,9.777]",0,16,16,16,1,41324,,10,1,2021-01-12_11h45.47.445,Sequence Training,2020.1.3,Win32,60
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1""]","[1.441,1.844,2.092,2.284,2.444,3.074,3.46,3.658,3.858,4.008,4.564,6.628,7.132,7.426,7.748,8.812,9.926]",0,17,17,17,1,41324,,10,1,2021-01-12_11h45.47.445,Sequence Training,2020.1.3,Win32,60
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""2"",""3"",""2"",""4"",""4"",""1""]","[2.008,2.238,2.371,2.555,2.688,3.155,3.622,3.805,4.038,4.188,4.922,5.306,5.572,5.788,5.973,6.44,7.289,7.49,8.157,8.357,9.024,9.595]",0,18,18,18,1,41324,,10,1,2021-01-12_11h45.47.445,Sequence Training,2020.1.3,Win32,60
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4""]","[0.82,1.145,1.345,1.591,1.707,2.225,2.922,3.171,3.371,3.539,4.005,4.389,4.555,4.772,4.906,5.406,6.272,6.556,6.755,7.022,7.49,8.573,8.84,9.04,9.357]",0,19,19,19,1,41324,,10,1,2021-01-12_11h45.47.445,Sequence Training,2020.1.3,Win32,60
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""2"",""3"",""2"",""4"",""4"",""1""]","[1.716,1.916,2.132,2.332,2.5,3.117,3.85,4.099,4.283,4.483,4.866,5.3,5.45,5.65,5.95,6.417,7.435,7.518,7.868,8.484,8.701,9.202,9.985]",0,20,20,20,1,41324,,10,1,2021-01-12_11h45.47.445,Sequence Training,2020.1.3,Win32,60
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1""]","[1.595,1.864,1.982,2.16,2.318,3.008,3.465,3.608,3.783,3.999,4.807,5.47,5.667,5.95,6.175,6.734,7.5,7.817,8.1,8.367,9.286,9.717]",0,21,21,21,1,41324,,0,1,2021-01-12_11h45.47.445,Sequence Training,2020.1.3,Win32,60
