Key_Response.keys,Key_Response.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,Sequences,Repeat,BreakTime,session,date,expName,psychopyVersion,OS,frameRate
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3""]","[1.238,1.816,2.989,3.239,3.591,4.809,4.994,5.36,6.143,6.94,8.293,8.757,9.669]",0,0,0,0,1,41324,,10,1,2021-01-12_17h37.59.772,Sequence Training,2020.1.3,Win32,60
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1""]","[1.363,1.535,2.468,3.018,3.504,4.179,4.768,5.392,5.903,7.042,8.101,9.103]",0,1,1,1,1,41324,,10,1,2021-01-12_17h37.59.772,Sequence Training,2020.1.3,Win32,60
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4""]","[1.104,1.792,2.477,2.976,3.528,4.915,5.78,6.711,7.633,8.394,9.696]",0,2,2,2,1,41324,,10,1,2021-01-12_17h37.59.772,Sequence Training,2020.1.3,Win32,60
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1""]","[1.913,2.436,3.003,3.809,4.289,5.254,6.206,7.136,7.859,8.352,9.352,9.957]",0,3,3,3,1,41324,,10,1,2021-01-12_17h37.59.772,Sequence Training,2020.1.3,Win32,60
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4""]","[0.833,1.292,1.768,2.53,3.203,3.91,4.31,4.688,5.093,5.431,6.41,7.001,7.579,8.441,9.331]",0,4,4,4,1,41324,,30,1,2021-01-12_17h37.59.772,Sequence Training,2020.1.3,Win32,60
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1""]","[1.188,1.864,2.548,3.117,3.862,4.848,5.365,6.016,6.582,7.399,8.699,9.423]",0,5,5,5,1,41324,,0,1,2021-01-12_17h37.59.772,Sequence Training,2020.1.3,Win32,60
"[""3"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2""]","[0.218,1.66,2.389,2.703,3.336,3.885,4.764,5.513,6.172,6.838,7.711,8.807,9.593]",0,6,6,6,1,42314,,10,1,2021-01-12_17h37.59.772,Sequence Training,2020.1.3,Win32,60
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3""]","[1.065,1.568,2.301,3.03,3.669,4.663,5.332,6.298,7.032,7.749,8.798,9.418,10.015]",0,7,7,7,1,41324,,0,1,2021-01-12_17h37.59.772,Sequence Training,2020.1.3,Win32,60
"[""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4""]","[1.722,2.095,2.489,3.251,3.789,5.018,5.404,5.837,6.305,6.871,7.873,8.705,9.073,9.714,9.989]",0,8,8,8,1,42314,,10,1,2021-01-12_17h37.59.772,Sequence Training,2020.1.3,Win32,60
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3""]","[0.867,1.419,2.494,3.033,3.57,5.003,5.606,6.189,7.12,7.758,8.67,9.319,9.803]",0,9,9,9,1,41324,,0,1,2021-01-12_17h37.59.772,Sequence Training,2020.1.3,Win32,60
"[""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4""]","[1.582,1.982,2.431,2.922,3.368,4.49,4.942,5.464,5.919,6.372,7.597,8.08,8.481,8.892,9.314]",0,10,10,10,1,42314,,10,1,2021-01-12_17h37.59.772,Sequence Training,2020.1.3,Win32,60
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3""]","[2.176,2.63,3.142,3.842,4.392,5.376,5.867,6.377,7.067,7.652,8.81,9.53,9.825]",0,11,11,11,1,41324,,0,1,2021-01-12_17h37.59.772,Sequence Training,2020.1.3,Win32,60
"[""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3""]","[1.616,2.127,2.579,2.935,3.359,4.593,5.109,5.628,6.263,6.881,8.247,8.904,9.432]",0,12,12,12,1,42314,,10,1,2021-01-12_17h37.59.772,Sequence Training,2020.1.3,Win32,60
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2""]","[1.171,1.608,2.08,2.885,3.419,4.388,4.913,5.473,6.339,7.09,8.242,8.887,9.304,9.904]",0,13,13,13,1,41324,,0,1,2021-01-12_17h37.59.772,Sequence Training,2020.1.3,Win32,60
"[""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3""]","[1.487,1.771,2.12,2.805,3.289,4.193,4.57,4.939,5.39,5.808,8.242,9.351,9.622]",0,14,14,14,1,42314,,10,1,2021-01-12_17h37.59.772,Sequence Training,2020.1.3,Win32,60
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1""]","[3.155,3.462,3.855,4.164,4.689,6.269,6.605,7.189,7.401,7.711,9.194,9.473]",0,15,15,15,1,41324,,10,1,2021-01-12_17h37.59.772,Sequence Training,2020.1.3,Win32,60
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3""]","[2.098,2.366,2.713,3.126,3.624,4.453,4.736,5.187,5.475,5.774,6.879,7.18,7.724,7.933,8.216,9.464,9.648,10.014]",0,16,16,16,1,41324,,10,1,2021-01-12_17h37.59.772,Sequence Training,2020.1.3,Win32,60
"[""3"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3""]","[1.386,1.61,3.559,4.254,4.554,5.042,5.26,5.561,5.908,6.393,7.011,7.229,7.517,7.879,8.164,8.757,9.116,9.71]",0,17,17,17,1,41324,,10,1,2021-01-12_17h37.59.772,Sequence Training,2020.1.3,Win32,60
"[""4"",""1"",""3"",""2"",""4"",""3"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4""]","[1.464,1.71,2.06,2.311,2.891,3.201,4.377,4.662,4.943,5.155,5.68,5.88,6.15,6.361,6.611,7.094,7.38,7.583,8.144,8.81,9.744]",0,18,18,18,1,41324,,10,1,2021-01-12_17h37.59.772,Sequence Training,2020.1.3,Win32,60
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1""]","[0.726,0.94,1.241,1.488,1.711,2.244,2.476,2.732,2.953,3.266,3.777,3.982,4.747,5.332,6.037,6.877,7.878,8.082,8.324,8.559,9.047,9.231]",0,19,19,19,1,41324,,10,1,2021-01-12_17h37.59.772,Sequence Training,2020.1.3,Win32,60
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4""]","[0.481,1.226,1.512,1.702,1.976,2.294,2.477,2.778,3.327,3.544,3.894,4.529,4.805,5.004,5.298,5.695,6.179,7.249,7.412,8.065,8.414,8.652,8.899,9.274,9.708]",0,20,20,20,1,41324,,10,1,2021-01-12_17h37.59.772,Sequence Training,2020.1.3,Win32,60
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1""]","[0.638,0.889,1.519,1.733,1.935,2.248,2.459,2.702,2.974,3.224,3.519,4.089,4.32,4.539,4.803,5.175,5.745,6.424,6.646,7.057,7.291,8.004,8.256,8.473,8.722,9.144,9.588]",0,21,21,21,1,41324,,0,1,2021-01-12_17h37.59.772,Sequence Training,2020.1.3,Win32,60
