Key_Response.keys,Key_Response.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,Sequences,Repeat,BreakTime,session,date,expName,psychopyVersion,OS,frameRate
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4""]","[2.834,3.068,5.949,6.484,6.719,8.648,8.937,9.569,9.782,9.963]",0,0,0,0,1,41324,,10,1,2020-10-06_20h40.53.007,Sequence Training,2020.1.3,MacIntel,60
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4""]","[1.381,1.95,3.016,3.231,4.433,5.801,6.478,7.492,7.793,8.232,9.416]",0,1,1,1,1,41324,,10,1,2020-10-06_20h40.53.007,Sequence Training,2020.1.3,MacIntel,60
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4""]","[1.183,1.436,2.228,2.582,2.848,3.803,4.436,5.367,5.685,5.963,6.898,7.468,8.387,8.771,9.892]",0,2,2,2,1,41324,,10,1,2020-10-06_20h40.53.007,Sequence Training,2020.1.3,MacIntel,60
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1""]","[0.749,1.128,1.878,2.137,2.581,3.261,3.879,4.721,5.001,5.318,6.115,6.685,7.426,7.683,7.985,8.628,9.245]",0,3,3,3,1,41324,,10,1,2020-10-06_20h40.53.007,Sequence Training,2020.1.3,MacIntel,60
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4""]","[0.472,0.875,1.555,1.826,2.094,2.891,3.376,4.076,4.359,7.708,9.542]",0,4,4,4,1,41324,,30,1,2020-10-06_20h40.53.007,Sequence Training,2020.1.3,MacIntel,60
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2""]","[1.413,1.65,2.434,2.655,2.92,3.471,3.771,4.699,4.936,5.187,5.72,6.047,6.873,7.404,7.864,8.237,8.646,9.779,10.021]",0,5,5,5,1,41324,,0,1,2020-10-06_20h40.53.007,Sequence Training,2020.1.3,MacIntel,60
"[""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4""]","[0.244,1.366,2.916,4.068,4.668,5.094,6.565,6.994,7.65,8.034,8.461]",0,6,6,6,1,42314,,10,1,2020-10-06_20h40.53.007,Sequence Training,2020.1.3,MacIntel,60
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4""]","[1.269,1.644,2.432,2.62,2.783,3.25,3.733,4.251,4.453,4.648,5.168,6.579,6.787,7.001,7.165,8.336,8.997,9.466,9.643,9.846]",0,7,7,7,1,41324,,0,1,2020-10-06_20h40.53.007,Sequence Training,2020.1.3,MacIntel,60
"[""4"",""1"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4""]","[1.268,1.546,4.666,4.983,5.685,6.549,6.9,7.327,8.06,8.25]",0,8,8,8,1,42314,,10,1,2020-10-06_20h40.53.007,Sequence Training,2020.1.3,MacIntel,60
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4""]","[4.679,4.99,5.857,6.141,6.545,6.914,7.442,8.11,8.466,8.825,9.28]",0,9,9,9,1,41324,,0,1,2020-10-06_20h40.53.007,Sequence Training,2020.1.3,MacIntel,60
