Key_Response.keys,Key_Response.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,Sequences,Repeat,BreakTime,session,date,expName,psychopyVersion,OS,frameRate
"[""4"",""1"",""3"",""2"",""1"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4""]","[1.021,1.406,1.94,2.362,2.794,4.791,5.256,6.053,6.455,7.002,7.417,7.868,8.609,8.974,9.301,9.717]",0,0,0,0,1,41324,,10,1,2020-12-31_13h32.07.263,Sequence Training,2020.1.3,Win32,60
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""2"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4""]","[0.689,1.296,1.78,2.138,2.45,2.829,3.198,3.71,4.018,4.302,4.645,4.967,5.379,6.41,6.729,6.978,7.319,7.97,8.509,8.984,9.326,9.683]",0,1,1,1,1,41324,,10,1,2020-12-31_13h32.07.263,Sequence Training,2020.1.3,Win32,60
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4""]","[0.682,1.051,1.514,1.887,2.199,2.535,2.947,3.458,3.822,4.057,4.383,4.83,5.446,5.812,6.054,6.428,6.829,7.432,7.679,7.869,8.466,8.745,9.412,9.65,9.894]",0,2,2,2,1,41324,,10,1,2020-12-31_13h32.07.263,Sequence Training,2020.1.3,Win32,60
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1""]","[0.57,0.864,1.448,1.731,1.903,2.27,2.503,2.966,3.381,3.596,3.924,4.214,4.768,4.952,5.188,5.615,5.869,6.413,6.621,6.822,7.229,8.229,8.845,8.989,9.15,9.511,9.803]",0,3,3,3,1,41324,,10,1,2020-12-31_13h32.07.263,Sequence Training,2020.1.3,Win32,60
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4""]","[0.506,0.757,1.198,1.472,1.614,1.932,2.154,2.707,2.848,3.052,3.379,3.681,4.379,4.603,4.796,5.189,5.571,6.429,6.59,6.779,7.185,7.595,8.196,8.322,8.513,8.895,9.144,9.66,9.795,9.978]",0,4,4,4,1,41324,,30,1,2020-12-31_13h32.07.263,Sequence Training,2020.1.3,Win32,60
"[""4"",""2"",""3"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4""]","[0.552,1.056,1.355,1.582,2.482,3.014,3.514,3.819,4.121,4.813,5.247,5.647,5.913,6.112,6.496,7.003,7.331,7.714,7.979,8.363,8.763,9.088,9.317,9.502,9.904]",0,5,5,5,1,42314,,10,1,2020-12-31_13h32.07.263,Sequence Training,2020.1.3,Win32,60
"[""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4""]","[0.432,0.636,0.97,1.248,1.453,1.981,2.231,2.582,2.868,3.064,3.515,3.881,4.289,4.584,4.763,5.12,5.656,6.029,6.231,6.483,6.856,7.38,7.713,7.913,8.149,8.571,9.085,9.43,9.59,9.84]",0,6,6,6,1,42314,,10,1,2020-12-31_13h32.07.263,Sequence Training,2020.1.3,Win32,60
"[""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4""]","[0.49,0.715,1.014,1.256,1.365,1.781,2.15,2.49,2.655,2.847,3.275,3.583,3.93,4.088,4.247,4.985,5.413,5.929,6.071,6.296,7.361,7.566,7.912,8.049,8.183,8.861,9.197,9.621,9.762,9.87]",0,7,7,7,1,42314,,10,1,2020-12-31_13h32.07.263,Sequence Training,2020.1.3,Win32,60
"[""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""3"",""2""]","[0.801,1.211,1.523,1.725,1.95,2.784,3.133,3.399,3.583,3.668,4.233,4.599,4.99,5.169,5.319,5.858,6.236,6.537,6.716,6.832,7.653,7.988,8.402,8.548,8.698,9.248,9.798]",0,8,8,8,1,42314,,10,1,2020-12-31_13h32.07.263,Sequence Training,2020.1.3,Win32,60
"[""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3""]","[0.471,0.689,0.975,1.191,1.387,1.801,2.051,2.351,2.567,2.734,3.167,3.484,3.718,3.933,4.134,4.6,4.895,5.184,5.4,5.532,6.238,6.499,6.869,7.094,7.307,7.859,8.232,8.548,8.718,8.848,9.298,9.664,9.957]",0,9,9,9,1,42314,,10,1,2020-12-31_13h32.07.263,Sequence Training,2020.1.3,Win32,60
"[""4"",""2"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4""]","[0.485,0.734,1.217,2.333,2.849,3.119,3.516,4.133,4.382,4.583,4.903,5.485,6.125,6.358,6.598,7.035,7.615,8.498,8.748,8.981,9.564]",0,10,10,10,1,41324,,10,1,2020-12-31_13h32.07.263,Sequence Training,2020.1.3,Win32,60
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4""]","[0.421,0.967,1.484,1.709,2.083,2.409,2.95,3.453,3.666,3.866,4.333,4.949,5.549,5.782,5.965,6.381,6.791,7.32,7.531,7.722,8.198,8.648,9.084,9.347,9.548,9.965]",0,11,11,11,1,41324,,10,1,2020-12-31_13h32.07.263,Sequence Training,2020.1.3,Win32,60
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3""]","[0.878,1.234,1.634,1.801,1.974,2.301,2.567,3.1,3.259,3.466,3.834,4.216,4.776,4.999,5.167,5.667,6.05,6.587,6.782,6.953,7.369,7.788,8.231,8.424,8.598,9.081,9.452,10.015]",0,12,12,12,1,41324,,10,1,2020-12-31_13h32.07.263,Sequence Training,2020.1.3,Win32,60
