Key_Response.keys,Key_Response.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,Sequences,Repeat,BreakTime,session,date,expName,psychopyVersion,OS,frameRate
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4""]","[2.372,3.012,3.892,4.451,4.874,6.822,7.36,7.787,8.209,8.941,9.956]",0,0,0,0,1,41324,,10,1,2020-10-12_11h11.42.225,Sequence Training,2020.1.3,Win32,60
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3""]","[1.567,2.552,3.063,3.504,4.052,4.728,5.24,5.637,5.994,6.415,6.848,7.341,7.75,8.176,8.628,9.086,9.585,9.992]",0,1,1,1,1,41324,,10,1,2020-10-12_11h11.42.225,Sequence Training,2020.1.3,Win32,60
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3""]","[0.662,1.179,1.777,2.227,2.693,3.508,4.085,4.557,4.994,5.471,6.087,6.64,7.052,7.418,7.868,8.949,9.475,9.943]",0,2,2,2,1,41324,,10,1,2020-10-12_11h11.42.225,Sequence Training,2020.1.3,Win32,60
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2""]","[1.465,1.994,2.41,2.842,3.408,3.857,4.34,4.746,5.067,5.583,6.146,6.645,7.069,7.502,8.044,8.516,9.082,9.473,9.836]",0,3,3,3,1,41324,,10,1,2020-10-12_11h11.42.225,Sequence Training,2020.1.3,Win32,60
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4""]","[0.8,1.416,1.804,2.219,2.604,3.174,3.842,4.488,4.866,5.241,5.681,6.196,6.613,6.997,7.436,8.017,8.543,8.909,9.274,9.652]",0,4,4,4,1,41324,,30,1,2020-10-12_11h11.42.225,Sequence Training,2020.1.3,Win32,60
"[""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4""]","[1.639,2.815,3.222,3.598,4.052,4.695,5.261,5.595,6.01,6.451,7.159,7.74,8.073,8.424,8.859,9.367]",0,5,5,5,1,42314,,10,1,2020-10-12_11h11.42.225,Sequence Training,2020.1.3,Win32,60
"[""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1""]","[0.58,1.075,1.401,1.831,2.208,2.582,3.023,3.347,3.743,4.158,4.554,4.943,5.307,5.712,6.118,6.501,6.922,7.282,7.703,8.093,8.473,8.923,9.257,9.684]",0,6,6,6,1,42314,,10,1,2020-10-12_11h11.42.225,Sequence Training,2020.1.3,Win32,60
"[""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1""]","[0.878,1.479,1.812,2.194,2.577,2.924,3.31,3.632,4.053,4.469,4.801,5.177,5.504,5.884,6.283,6.704,7.116,7.425,7.808,8.199,8.593,8.99,9.332,9.71]",0,7,7,7,1,42314,,10,1,2020-10-12_11h11.42.225,Sequence Training,2020.1.3,Win32,60
"[""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1""]","[0.65,1.15,1.515,1.898,2.275,2.606,3.079,3.381,3.778,4.177,4.57,4.985,5.298,5.699,6.102,6.824,7.194,7.572,7.971,8.33,8.693,9.093,9.452,9.82]",0,8,8,8,1,42314,,10,1,2020-10-12_11h11.42.225,Sequence Training,2020.1.3,Win32,60
"[""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3""]","[1.215,1.807,2.157,2.528,2.891,3.255,3.67,3.97,4.338,4.712,5.035,5.41,5.721,6.132,6.5,7.087,7.48,7.788,8.17,8.551,8.963,9.36,9.705]",0,9,9,9,1,42314,,10,1,2020-10-12_11h11.42.225,Sequence Training,2020.1.3,Win32,60
