Key_Response.keys,Key_Response.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,Sequences,Repeat,BreakTime,session,date,expName,psychopyVersion,OS,frameRate
"[""4"",""1"",""2"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1""]","[2.491,2.69,2.941,3.658,4.891,5.041,6.541,7.2,8.144,8.416,8.713,9.583,9.96]",0,0,0,0,1,41324,,10,1,2020-10-09_15h44.28.857,Sequence Training,2020.1.3,Win32,60
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4""]","[1.271,1.524,1.743,1.903,2.038,2.487,2.67,2.821,3.003,3.17,4.068,4.219,4.418,4.568,4.734,5.252,5.385,5.752,5.884,6.035,6.552,6.687,6.901,7.036,7.218,7.751,7.901,8.035,8.201,8.351,8.819,8.969,9.117,9.261,9.421,9.94]",0,1,1,1,1,41324,,10,1,2020-10-09_15h44.28.857,Sequence Training,2020.1.3,Win32,60
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3""]","[1.171,1.338,1.486,1.637,1.786,2.269,2.452,2.587,2.753,2.906,3.341,3.502,3.639,3.796,3.943,4.452,4.585,4.726,4.889,5.018,5.424,5.555,5.705,5.834,5.961,6.452,6.552,6.669,6.802,6.919,7.435,7.552,7.685,7.81,7.922,8.409,8.524,8.699,8.821,8.955,9.671,9.809,10.005]",0,2,2,2,1,41324,,10,1,2020-10-09_15h44.28.857,Sequence Training,2020.1.3,Win32,60
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""3"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2""]","[1.32,1.601,2.417,2.784,3.218,3.584,3.901,4.118,4.284,4.468,5.067,6.066,6.383,6.954,7.15,7.267,7.734,8.001,8.466,8.583,8.749,9.185,9.324,9.767,9.883]",0,3,3,3,1,41324,,10,1,2020-10-09_15h44.28.857,Sequence Training,2020.1.3,Win32,60
"[""4"",""1"",""3"",""2"",""4"",""1"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4""]","[0.893,1.078,1.342,1.576,1.745,1.996,3.33,3.589,3.787,3.921,4.054,4.32,4.468,4.887,5.038,5.171,5.487,5.62,6.04,6.154,6.287,6.703,6.821,7.254,7.354,7.471,7.804,7.936,8.42,8.537,8.653,9.038,9.154,9.603,9.687,9.825]",0,4,4,4,1,41324,,30,1,2020-10-09_15h44.28.857,Sequence Training,2020.1.3,Win32,60
"[""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""3"",""1""]","[1.744,1.883,2.089,2.244,2.397,3.317,3.471,3.659,3.809,3.967,4.827,5.008,5.167,5.32,6.046,6.21,6.367,6.5,6.644,7.341,7.479,7.609,7.726,7.847,8.523,8.708,8.809]",0,5,5,5,1,42314,,10,1,2020-10-09_15h44.28.857,Sequence Training,2020.1.3,Win32,60
"[""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4""]","[0.701,0.885,1.221,2.018,2.22,2.952,3.118,3.335,3.538,3.704,4.218,4.385,4.587,4.821,4.975,5.584,5.723,5.924,6.143,6.261,6.775,6.918,7.104,7.306,7.434,8.051,8.187,8.37,8.567,8.671,9.26,9.37,9.543,9.729,9.836]",0,6,6,6,1,42314,,10,1,2020-10-09_15h44.28.857,Sequence Training,2020.1.3,Win32,60
"[""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4""]","[0.657,0.793,1.009,2.006,2.208,2.722,2.875,3.056,3.273,3.423,3.856,4.05,4.242,4.443,4.595,5.031,5.163,5.362,5.568,5.706,6.159,6.305,6.506,6.692,6.832,7.267,7.373,7.573,7.755,7.889,8.306,8.423,8.606,8.79,8.906,9.325,9.44,9.607,9.806,9.923]",0,7,7,7,1,42314,,10,1,2020-10-09_15h44.28.857,Sequence Training,2020.1.3,Win32,60
"[""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4""]","[0.89,1.006,1.171,1.373,1.49,2.122,2.205,2.422,2.627,2.761,3.458,3.555,3.736,3.933,4.066,4.706,4.79,4.973,5.188,5.289,6.004,6.054,6.223,6.422,6.538,7.122,7.238,7.405,7.596,7.705,8.238,8.305,8.473,8.655,8.755]",0,8,8,8,1,42314,,10,1,2020-10-09_15h44.28.857,Sequence Training,2020.1.3,Win32,60
"[""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2""]","[0.454,0.552,0.753,0.985,1.119,1.569,1.702,1.885,2.085,2.203,2.619,2.753,2.935,3.135,3.222,3.719,3.851,4.035,4.218,4.319,4.781,4.887,5.062,5.256,5.354,5.788,5.954,6.159,6.357,6.454,6.887,7.018,7.196,7.375,7.488,7.954,8.026,8.213,8.405,8.504,8.924,9.049,9.237,9.435,9.518,9.935,10.019]",0,9,9,9,1,42314,,10,1,2020-10-09_15h44.28.857,Sequence Training,2020.1.3,Win32,60
