Key_Response.keys,Key_Response.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,Sequences,Repeat,BreakTime,session,date,expName,psychopyVersion,OS,frameRate
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1""]","[1.133,1.333,1.765,1.981,2.533,2.917,3.159,3.421,3.637,3.927,4.301,4.47,4.727,4.944,5.197,5.597,5.773,6.085,6.429,6.789,7.195,7.447,7.647,7.864,8.114,8.478,8.693,8.862,9.101,9.389,9.714,9.941]",0,0,0,0,1,41324,,10,1,2020-12-31_11h25.45.010,Sequence Training,2020.1.3,Win32,60
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2""]","[0.552,0.728,0.936,1.103,1.335,1.711,1.856,2.049,2.265,2.527,2.905,3.056,3.24,3.447,3.679,4.031,4.159,4.376,4.535,4.801,5.119,5.28,5.472,5.663,5.871,6.223,6.4,6.567,6.743,6.92,7.279,7.463,7.623,7.808,8.024,8.391,8.567,8.727,8.927,9.111,9.487,9.632,9.84,10.016]",0,1,1,1,1,41324,,10,1,2020-12-31_11h25.45.010,Sequence Training,2020.1.3,Win32,60
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4""]","[0.445,0.626,0.77,0.993,1.218,1.554,1.713,1.913,2.11,2.327,2.693,2.85,3.053,3.235,3.443,3.802,3.937,4.163,4.321,4.579,4.939,5.089,5.297,5.477,5.747,6.05,6.196,6.387,6.58,6.811,7.139,7.244,7.45,7.62,7.819,8.138,8.297,8.468,8.657,8.873,9.209,9.361,9.514,9.737,9.932]",0,2,2,2,1,41324,,10,1,2020-12-31_11h25.45.010,Sequence Training,2020.1.3,Win32,60
"[""4"",""1"",""3"",""1"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1""]","[0.52,0.681,0.817,1.01,1.962,2.539,2.834,2.978,3.187,3.449,3.753,4.007,4.191,4.44,4.739,4.849,5.074,5.227,5.425,5.682,5.819,6.082,6.298,6.545,6.843,6.959,7.16,7.308,7.527,7.811,7.954,8.138,8.31,8.522,8.825,8.98,9.162,9.315,9.513,9.801,9.949]",0,3,3,3,1,41324,,10,1,2020-12-31_11h25.45.010,Sequence Training,2020.1.3,Win32,60
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2""]","[0.551,0.69,0.857,1.083,1.267,1.533,1.685,1.855,2.045,2.21,2.485,2.635,2.842,3.044,3.238,3.46,3.603,3.772,3.954,4.172,4.388,4.626,4.788,5.005,5.21,5.491,5.605,5.773,5.972,6.173,6.428,6.565,6.726,6.924,7.115,7.373,7.525,7.707,7.924,8.093,8.375,8.56,8.698,8.883,9.092,9.293,9.514,9.643,9.898]",0,4,4,4,1,41324,,30,1,2020-12-31_11h25.45.010,Sequence Training,2020.1.3,Win32,60
"[""4"",""1"",""3"",""2"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3""]","[1.314,1.468,1.597,1.814,2.165,2.661,3.1,3.437,3.629,3.852,4.156,4.317,4.417,4.917,5.293,5.548,5.74,5.95,6.185,6.397,6.686,7.253,7.765,8.149,8.406,8.581,8.716,8.933,9.071,9.396,9.622,9.758]",0,5,5,5,1,42314,,10,1,2020-12-31_11h25.45.010,Sequence Training,2020.1.3,Win32,60
"[""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3""]","[0.385,0.582,0.721,0.993,1.268,1.498,1.653,1.792,2.057,2.273,2.482,2.673,2.785,3.073,3.285,3.5,3.635,3.729,4.07,4.252,4.505,4.653,4.751,5.056,5.287,5.87,6.041,6.206,6.433,6.656,6.875,7.071,7.188,7.506,7.738,8.032,8.2,8.323,8.673,8.881,9.123,9.525,9.891]",0,6,6,6,1,42314,,10,1,2020-12-31_11h25.45.010,Sequence Training,2020.1.3,Win32,60
"[""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""1"",""2""]","[0.431,0.647,0.838,0.986,1.156,1.371,1.48,1.649,1.855,2.01,2.203,2.354,2.521,2.804,3.016,3.248,3.375,3.543,3.738,3.881,4.221,4.375,4.59,4.871,5.119,5.399,5.551,5.72,5.967,6.137,6.409,6.576,6.721,6.891,7.076,7.319,7.492,7.659,7.844,8.041,8.335,8.493,8.695,8.897,9.04,9.352,9.504,9.688]",0,7,7,7,1,42314,,10,1,2020-12-31_11h25.45.010,Sequence Training,2020.1.3,Win32,60
"[""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""3""]","[0.483,0.614,0.781,0.918,1.099,1.286,1.422,1.567,1.784,1.934,2.151,2.286,2.435,2.634,2.817,3.054,3.185,3.335,3.552,3.759,4.006,4.151,4.342,4.518,4.687,4.953,5.087,5.238,5.42,5.598,5.845,6.003,6.171,6.388,6.588,6.922,7.239,7.408,7.951,8.182,8.426,8.607,8.71,8.934,9.07,9.414,9.565,9.711,9.942]",0,8,8,8,1,42314,,10,1,2020-12-31_11h25.45.010,Sequence Training,2020.1.3,Win32,60
"[""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3""]","[0.468,0.667,0.826,0.96,1.149,1.448,1.564,1.733,1.896,2.034,2.288,2.433,2.568,2.745,2.934,3.183,3.306,3.451,3.617,3.772,4.018,4.136,4.297,4.471,4.624,4.911,5.053,5.169,5.42,5.577,5.954,6.087,6.241,6.485,6.658,6.992,7.137,7.288,7.44,7.638,7.937,8.107,8.323,8.664,8.956,9.64,9.922,9.991]",0,9,9,9,1,42314,,10,1,2020-12-31_11h25.45.010,Sequence Training,2020.1.3,Win32,60
"[""4"",""2"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""2"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2""]","[0.423,0.591,1.734,1.989,2.438,2.688,2.885,3.132,3.278,3.605,3.828,4.022,4.277,4.404,4.628,4.812,5.044,5.301,5.46,5.644,5.843,6.036,6.276,6.437,6.629,7.781,7.926,8.467,8.744,8.98,9.268,9.397,9.643,9.844]",0,10,10,10,1,41324,,10,1,2020-12-31_11h25.45.010,Sequence Training,2020.1.3,Win32,60
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""3"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1""]","[0.418,0.564,0.83,1.005,1.263,1.546,1.643,1.864,2.028,2.228,2.468,2.596,2.798,2.987,3.228,3.46,3.632,3.82,4.017,4.228,4.484,4.66,4.836,5.018,5.284,5.74,6.515,6.653,6.875,7.075,7.396,7.692,7.859,8.092,8.255,8.504,8.804,8.916,9.121,9.291,9.5,9.806,9.956]",0,11,11,11,1,41324,,10,1,2020-12-31_11h25.45.010,Sequence Training,2020.1.3,Win32,60
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""3"",""4"",""4"",""1"",""3"",""2""]","[0.448,0.566,0.767,0.951,1.13,1.396,1.503,1.664,1.832,2.007,2.255,2.375,2.567,2.711,2.927,3.183,3.318,3.502,3.701,3.883,4.118,4.247,4.422,4.617,4.822,5.078,5.214,5.406,5.59,5.775,6.078,6.199,6.359,6.543,6.735,7.046,7.167,7.35,7.534,7.711,8.038,8.175,8.335,8.551,8.735,8.767,9.423,9.567,9.742,9.93]",0,12,12,12,1,41324,,10,1,2020-12-31_11h25.45.010,Sequence Training,2020.1.3,Win32,60
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""2"",""3"",""2""]","[0.385,0.519,0.729,0.919,1.129,1.378,1.471,1.647,1.839,2.015,2.231,2.366,2.527,2.729,2.881,3.167,3.278,3.455,3.647,3.807,4.143,4.299,4.463,4.651,4.815,5.094,5.239,5.432,5.638,5.801,6.118,6.231,6.419,6.63,6.807,7.159,7.327,7.535,7.783,8.018,8.479,8.687,8.919,9.479,10.003]",0,13,13,13,1,41324,,10,1,2020-12-31_11h25.45.010,Sequence Training,2020.1.3,Win32,60
