Key_Response.keys,Key_Response.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,Sequences,Repeat,BreakTime,session,date,expName,psychopyVersion,OS,frameRate
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""2""]","[1.397,1.883,2.549,3.019,3.486,5.371,5.971,6.689,7.059,7.827,8.579,9.364]",0,0,0,0,1,41324,,10,1,2020-10-12_10h07.37.086,Sequence Training,2020.1.3,Win32,60
"[""1"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1""]","[1.127,2.827,3.332,4.383,4.819,5.22,5.867,6.907,7.74,8.141,8.526,8.973,9.576]",0,1,1,1,1,41324,,10,1,2020-10-12_10h07.37.086,Sequence Training,2020.1.3,Win32,60
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2""]","[1.615,2.18,2.784,3.266,3.634,4.07,4.454,4.902,5.386,5.838,6.255,6.59,7.123,7.542,7.91,8.293,8.642,9.193,9.528]",0,2,2,2,1,41324,,10,1,2020-10-12_10h07.37.086,Sequence Training,2020.1.3,Win32,60
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4""]","[1.696,2.214,2.697,3.065,3.433,3.783,4.167,4.616,4.967,5.368,5.736,6.054,6.488,6.855,7.271,7.639,7.99,8.625,8.975,9.343,9.744]",0,3,3,3,1,41324,,10,1,2020-10-12_10h07.37.086,Sequence Training,2020.1.3,Win32,60
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""1"",""3"",""2"",""4"",""4""]","[1.092,1.51,1.979,2.329,2.665,2.997,3.729,4.267,4.647,5.002,5.284,5.686,6.135,6.586,7.087,7.605,8.758,9.158,9.658,9.975]",0,4,4,4,1,41324,,30,1,2020-10-12_10h07.37.086,Sequence Training,2020.1.3,Win32,60
"[""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4""]","[1.628,2.797,3.449,3.985,4.518,5.538,6.305,6.774,7.292,7.856,8.441]",0,5,5,5,1,42314,,10,1,2020-10-12_10h07.37.086,Sequence Training,2020.1.3,Win32,60
"[""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4""]","[0.947,1.734,2.514,3.185,3.6,4.165,4.631,5.236,5.704,6.088,6.622,7.259,7.706,8.141,8.474,8.843]",0,6,6,6,1,42314,,10,1,2020-10-12_10h07.37.086,Sequence Training,2020.1.3,Win32,60
"[""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2""]","[0.896,1.645,2.181,3.2,3.583,4.166,4.837,5.286,5.686,6.037,6.626,7.19,7.622,8.024,8.442,8.877,9.709]",0,7,7,7,1,42314,,10,1,2020-10-12_10h07.37.086,Sequence Training,2020.1.3,Win32,60
"[""1"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4""]","[0.909,2.647,3.15,3.563,3.932,4.282,4.648,5.133,5.487,5.835,6.144,6.469,7.171,8.39,8.776,9.078,9.392]",0,8,8,8,1,42314,,10,1,2020-10-12_10h07.37.086,Sequence Training,2020.1.3,Win32,60
"[""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2""]","[2.617,3.148,3.565,3.947,4.267,4.568,5.075,5.486,5.867,6.235,6.504,6.954,7.321,7.707,8.026,8.324,9.644]",0,9,9,9,1,42314,,10,1,2020-10-12_10h07.37.086,Sequence Training,2020.1.3,Win32,60
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4""]","[1.03,2.165,3.001,3.401,3.768,4.773,5.356,6.055,6.439,6.775,7.214,7.678,8.694,8.997,9.397,9.798]",0,10,10,10,1,41324,,10,1,2020-10-12_10h07.37.086,Sequence Training,2020.1.3,Win32,60
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4""]","[5.753,6.237,6.604,6.923,7.37,7.688,8.474,9.041,9.408,9.795]",0,11,11,11,1,41324,,10,1,2020-10-12_10h07.37.086,Sequence Training,2020.1.3,Win32,60
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""2"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3""]","[1.545,2.147,2.728,3.096,3.448,3.783,4.399,4.818,5.687,6.039,6.722,7.14,7.575,7.924,8.276,8.611,8.96,9.492,9.895]",0,12,12,12,1,41324,,10,1,2020-10-12_10h07.37.086,Sequence Training,2020.1.3,Win32,60
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2""]","[0.743,1.347,1.866,2.38,2.798,3.248,3.718,4.149,4.552,5.002,5.436,6.556,6.973,7.325,7.741,8.107,8.917,9.478,9.863]",0,13,13,13,1,41324,,10,1,2020-10-12_10h07.37.086,Sequence Training,2020.1.3,Win32,60
