Key_Response.keys,Key_Response.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,Sequences,Repeat,BreakTime,session,date,expName,psychopyVersion,OS,frameRate
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1""]","[1.442,1.833,2.338,2.745,3.109,3.657,4.476,5.444,6.095,6.493,7.046,7.461,8.075,8.459,8.875,9.396,9.849]",0,0,0,0,1,41324,,10,1,2021-01-11_15h56.27.239,Sequence Training,2020.1.3,Win32,60
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3""]","[1.121,1.617,2.071,2.613,3.03,3.458,3.869,4.455,4.906,5.677,6.141,6.642,7.221,7.821,8.241,8.601,8.989,9.621]",0,1,1,1,1,41324,,10,1,2021-01-11_15h56.27.239,Sequence Training,2020.1.3,Win32,60
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4""]","[0.724,1.068,1.736,2.124,2.457,2.907,3.333,3.789,4.228,4.608,5.004,5.406,5.898,6.281,6.674,7.099,7.597,8.119,8.541,9.178,9.649]",0,2,2,2,1,41324,,10,1,2021-01-11_15h56.27.239,Sequence Training,2020.1.3,Win32,60
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""3"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3""]","[1.082,1.551,2.083,2.53,2.941,3.328,3.829,4.279,4.631,5.178,6.163,7.154,7.738,8.093,8.509,8.938,9.407,9.958]",0,3,3,3,1,41324,,10,1,2021-01-11_15h56.27.239,Sequence Training,2020.1.3,Win32,60
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4""]","[0.85,1.254,1.697,2.073,2.504,2.942,3.41,3.849,4.288,4.631,5.045,5.434,5.919,6.309,6.694,7.116,7.46,8.636,9.045,9.46,9.909]",0,4,4,4,1,41324,,30,1,2021-01-11_15h56.27.239,Sequence Training,2020.1.3,Win32,60
"[""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3""]","[0.745,1.772,2.475,3.102,3.519,3.937,4.457,4.884,5.478,6.003,6.389,6.898,7.324,7.774,8.315,8.721,9.171,9.585]",0,5,5,5,1,42314,,10,1,2021-01-11_15h56.27.239,Sequence Training,2020.1.3,Win32,60
"[""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2""]","[0.759,1.13,1.557,1.993,2.423,2.833,3.305,3.805,4.262,4.745,5.204,5.596,6.05,6.551,7.059,7.51,7.885,8.213,8.595,8.962,9.353,9.912]",0,6,6,6,1,42314,,10,1,2021-01-11_15h56.27.239,Sequence Training,2020.1.3,Win32,60
"[""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3""]","[0.842,1.195,1.559,2.01,2.476,2.789,3.389,3.751,4.112,4.55,4.96,5.309,5.647,6.115,6.591,7.023,7.536,7.925,8.284,8.666,9.042,9.398,9.748]",0,7,7,7,1,42314,,10,1,2021-01-11_15h56.27.239,Sequence Training,2020.1.3,Win32,60
"[""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1""]","[0.655,1.005,1.398,1.785,2.176,2.519,2.976,3.311,3.741,4.171,4.541,4.904,5.238,5.62,6.217,6.759,7.142,7.473,7.827,8.18,8.547,8.905,9.253,9.65]",0,8,8,8,1,42314,,10,1,2021-01-11_15h56.27.239,Sequence Training,2020.1.3,Win32,60
"[""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2""]","[1.721,2.189,2.524,2.861,3.212,3.588,3.943,4.36,4.716,5.21,5.658,6.026,6.372,6.741,7.102,7.46,7.862,8.188,8.621,9.023,9.473,9.855]",0,9,9,9,1,42314,,10,1,2021-01-11_15h56.27.239,Sequence Training,2020.1.3,Win32,60
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1""]","[0.585,1.391,2.148,2.622,3.148,3.475,3.974,4.457,4.863,5.195,5.535,5.859,6.266,6.696,7.149,7.583,7.942,8.376,8.763,9.085,9.467,9.833]",0,10,10,10,1,41324,,10,1,2021-01-11_15h56.27.239,Sequence Training,2020.1.3,Win32,60
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1""]","[0.665,1.016,1.442,1.846,2.253,2.593,2.979,3.437,3.841,4.225,4.693,5.087,5.622,6.037,6.512,6.952,7.346,8.268,8.676,9.037,9.392,9.749]",0,11,11,11,1,41324,,10,1,2021-01-11_15h56.27.239,Sequence Training,2020.1.3,Win32,60
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3""]","[0.609,0.976,1.429,1.779,2.136,2.518,2.986,3.379,3.755,4.139,4.543,4.926,5.36,5.75,6.114,6.536,6.928,7.377,7.793,8.21,8.612,8.996,9.658]",0,12,12,12,1,41324,,10,1,2021-01-11_15h56.27.239,Sequence Training,2020.1.3,Win32,60
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3""]","[0.849,1.199,1.649,2.053,2.599,3.128,3.679,4.116,4.464,4.8,5.197,5.581,5.98,6.365,6.715,7.114,7.52,7.99,8.366,8.73,9.165,9.537,9.946]",0,13,13,13,1,41324,,10,1,2021-01-11_15h56.27.239,Sequence Training,2020.1.3,Win32,60
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1""]","[0.608,0.938,1.47,1.939,2.39,2.799,3.168,3.625,3.972,4.354,4.755,5.17,5.592,6.01,6.371,6.788,7.175,7.574,8.037,8.514,9.056,9.677]",0,14,14,14,1,41324,,10,1,2021-01-11_15h56.27.239,Sequence Training,2020.1.3,Win32,60
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2""]","[0.546,0.887,1.288,1.605,1.919,2.337,2.687,3.114,3.494,3.893,4.338,4.753,5.22,5.64,6.019,6.473,6.843,7.287,7.633,8.058,8.55,9.062,9.618,9.929]",0,15,15,15,1,41324,,10,1,2021-01-11_15h56.27.239,Sequence Training,2020.1.3,Win32,60
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3""]","[0.584,0.921,1.345,1.675,2.068,2.475,2.838,3.272,3.592,4.001,4.427,4.769,5.254,5.704,6.204,6.67,7.127,7.588,8.038,8.458,8.857,9.243,10.004]",0,16,16,16,1,41324,,0,1,2021-01-11_15h56.27.239,Sequence Training,2020.1.3,Win32,60
