Key_Response.keys,Key_Response.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,Sequences,Repeat,BreakTime,session,date,expName,psychopyVersion,OS,frameRate
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2""]","[1.146,1.431,1.753,2.062,2.542,3.111,3.366,3.774,4.127,4.662,5.422,5.702,6.182,6.526,7.102,8.206,8.806,9.095,9.598]",0,0,0,0,1,41324,,10,1,2021-01-11_15h14.16.100,Sequence Training,2020.1.3,Win32,60
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""2"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""1"",""4""]","[0.92,1.229,1.549,1.894,2.12,2.503,2.749,3.069,4.142,4.43,5.157,5.479,5.917,6.206,6.422,6.997,7.342,7.661,8.104,9.244,9.75]",0,1,1,1,1,41324,,10,1,2021-01-11_15h14.16.100,Sequence Training,2020.1.3,Win32,60
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""2"",""3"",""4"",""4"",""1"",""3"",""2"",""4"",""1"",""3"",""2"",""4"",""4"",""1""]","[0.665,0.888,1.135,1.36,1.617,2.024,2.28,2.592,2.879,3.071,3.447,3.641,3.961,4.367,4.872,5.383,5.575,5.952,6.487,7.215,7.409,8.488,8.864,9.088,9.528,9.751]",0,2,2,2,1,41324,,10,1,2021-01-11_15h14.16.100,Sequence Training,2020.1.3,Win32,60
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4""]","[0.758,0.946,1.195,1.482,1.674,2.177,2.338,2.659,3.065,3.257,3.603,3.793,4.081,4.393,4.554,5.025,5.189,5.945,6.414,6.521,6.961,7.154,8.442,8.804,8.988,9.498]",0,3,3,3,1,41324,,10,1,2021-01-11_15h14.16.100,Sequence Training,2020.1.3,Win32,60
"[""4"",""1"",""3"",""2"",""4"",""1"",""3"",""4"",""2"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1""]","[0.943,1.134,1.412,1.701,1.892,2.269,3.028,3.38,3.564,4.108,4.325,4.9,5.276,5.436,5.876,6.134,6.548,6.892,7.084,7.556,7.78,8.1,8.38,8.54,9.076,9.268]",0,4,4,4,1,41324,,30,1,2021-01-11_15h14.16.100,Sequence Training,2020.1.3,Win32,60
"[""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""1"",""2"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3""]","[1.187,1.659,1.882,2.258,2.642,3.078,3.306,3.529,4.91,5.151,5.46,5.65,6.506,6.753,7.297,7.675,7.929,8.309,8.53,9.002,9.61,9.858]",0,5,5,5,1,42314,,10,1,2021-01-11_15h14.16.100,Sequence Training,2020.1.3,Win32,60
"[""4"",""2"",""3"",""1"",""4"",""4"",""2"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1""]","[0.76,1.217,1.423,1.711,2.087,2.6,3.817,3.838,4.056,4.497,4.911,5.072,5.927,6.302,6.871,7.255,7.471,7.886,8.266,8.871,9.278,9.471,9.847]",0,6,6,6,1,42314,,10,1,2021-01-11_15h14.16.100,Sequence Training,2020.1.3,Win32,60
"[""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""4"",""4"",""4"",""2"",""3"",""1"",""4""]","[1.192,1.652,1.837,2.181,2.405,2.909,3.357,3.517,3.861,4.986,5.169,5.254,5.702,5.926,6.431,6.805,6.934,7.157,7.885,8.485,8.967,9.093,9.597,9.909]",0,7,7,7,1,42314,,10,1,2021-01-11_15h14.16.100,Sequence Training,2020.1.3,Win32,60
"[""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4""]","[0.669,1.075,1.235,1.517,1.771,2.155,2.659,2.755,3.163,3.451,3.955,4.556,4.621,4.971,5.228,5.731,6.203,6.332,6.747,7.059,7.571,8.075,8.204,8.675,8.996,9.563]",0,8,8,8,1,42314,,10,1,2021-01-11_15h14.16.100,Sequence Training,2020.1.3,Win32,60
"[""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""4"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""4""]","[0.666,0.949,1.073,1.423,1.703,2.249,2.816,2.883,3.032,3.736,4.616,5.192,5.255,5.792,6.079,6.616,6.96,7.119,7.632,8.008,8.392,9.679,9.731]",0,9,9,9,1,42314,,10,1,2021-01-11_15h14.16.100,Sequence Training,2020.1.3,Win32,60
