Key_Response.keys,Key_Response.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,Sequences,Repeat,BreakTime,session,date,expName,psychopyVersion,OS,frameRate
"[""4"",""1"",""2"",""3"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3""]","[1.459,1.87,2.305,2.698,4.062,5.719,6.265,6.784,7.3,7.755,8.84,9.336,9.859]",0,0,0,0,1,41324,,10,1,2020-10-06_11h00.41.609,Sequence Training,2020.1.3,Win32,60
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""1""]","[1.19,1.676,2.246,2.764,3.517,5.523,6.063,6.628,7.139,7.618,8.671]",0,1,1,1,1,41324,,10,1,2020-10-06_11h00.41.609,Sequence Training,2020.1.3,Win32,60
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3""]","[0.87,1.359,2.034,2.58,3.027,4.198,5.764,6.338,6.853,7.23,8.596,9.148,9.735]",0,2,2,2,1,41324,,10,1,2020-10-06_11h00.41.609,Sequence Training,2020.1.3,Win32,60
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4""]","[0.709,1.184,1.839,2.314,2.751,3.72,4.198,4.719,5.224,5.635,6.657,7.505,8.039,8.538,8.984]",0,3,3,3,1,41324,,10,1,2020-10-06_11h00.41.609,Sequence Training,2020.1.3,Win32,60
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3""]","[0.906,1.49,3.185,3.601,3.888,4.504,4.859,5.267,5.667,5.984,6.656,7.038,7.551,7.917,8.414,9.096,9.484,10.001]",0,4,4,4,1,41324,,30,1,2020-10-06_11h00.41.609,Sequence Training,2020.1.3,Win32,60
"[""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3""]","[0.942,1.631,2.038,2.503,2.839,3.503,4.324,4.737,5.169,5.563,6.163,6.838,7.247,7.72,8.233,8.95,9.546,9.913]",0,5,5,5,1,42314,,10,1,2020-10-06_11h00.41.609,Sequence Training,2020.1.3,Win32,60
"[""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1""]","[0.835,1.574,2.002,2.768,3.19,3.768,4.207,4.573,5.031,5.385,6.083,6.598,6.956,7.345,7.674,8.436,8.918,9.322,9.68]",0,6,6,6,1,42314,,10,1,2020-10-06_11h00.41.609,Sequence Training,2020.1.3,Win32,60
"[""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""2"",""4"",""4""]","[0.786,1.269,1.579,2.013,2.352,2.928,3.368,3.704,4.217,4.617,5.284,6.667,7.092,7.519,8.745,9.734]",0,7,7,7,1,42314,,10,1,2020-10-06_11h00.41.609,Sequence Training,2020.1.3,Win32,60
"[""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4""]","[0.702,1.126,1.484,1.91,2.268,3.201,3.677,4.07,4.457,4.802,5.469,5.95,6.3,6.705,7.051,8.034,8.558,8.851,9.237,9.551]",0,8,8,8,1,42314,,10,1,2020-10-06_11h00.41.609,Sequence Training,2020.1.3,Win32,60
"[""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1"",""4"",""4"",""2"",""3"",""1""]","[0.888,1.391,1.693,2.203,2.717,3.326,3.801,4.167,4.663,5.224,6.478,6.905,7.234,7.622,7.967,8.551,8.977,9.268,9.893]",0,9,9,9,1,42314,,10,1,2020-10-06_11h00.41.609,Sequence Training,2020.1.3,Win32,60
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1""]","[0.787,1.481,1.938,2.35,3.032,3.833,4.315,4.882,5.298,5.648,6.166,6.67,7.44,7.899,8.281,8.792,9.553]",0,10,10,10,1,41324,,10,1,2020-10-06_11h00.41.609,Sequence Training,2020.1.3,Win32,60
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2""]","[0.838,1.158,1.606,1.984,2.333,2.734,3.119,3.534,3.867,4.152,4.719,5.217,5.608,5.944,6.251,6.73,7.095,7.684,7.91,8.346,8.794,9.118,9.576,9.835]",0,11,11,11,1,41324,,10,1,2020-10-06_11h00.41.609,Sequence Training,2020.1.3,Win32,60
"[""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2"",""4"",""4"",""1"",""3"",""2""]","[0.735,1.14,1.561,1.934,2.821,3.628,4.001,4.322,4.621,4.892,5.369,5.656,6.102,6.351,6.618,7.102,7.345,7.828,8.057,8.263,8.901,9.184,9.668,9.901]",0,12,12,12,1,41324,,10,1,2020-10-06_11h00.41.609,Sequence Training,2020.1.3,Win32,60
